FID,Area,Crop,FieldCropPrice,SavedWater,Recharge,Kitfox,TiptonKRat,GiantGarterSnake,TNC,HabCorridors,ConservationAreas,ImpBirdAreas,Nitrate,ModSAGBI,Prox2Wetlands,Depth2GroundWater
3029,20.85522811,AlfalfaandAlfalfaMixtures,23225.42478,105.9445588,2385.327325,100,100,0,100,0,100,0,84.44444444,86.33333333,100,11.5
3030,78.78480373,AlfalfaandAlfalfaMixtures,87738.69667,400.2268029,5545.633483,100,100,0,0,0,0,0,90.37037037,0,97,15
3042,139.6236788,AlfalfaandAlfalfaMixtures,155491.9099,709.2882883,5214.655894,100,100,91,100,0,100,100,54.44444444,10.5,85.5,20
3051,10.63518803,AlfalfaandAlfalfaMixtures,11843.87715,54.02675519,1751.050013,100,0,0,0,0,0,0,78.51851852,63,0,20
3054,77.67677887,AlfalfaandAlfalfaMixtures,86504.74479,394.5980367,5173.033507,100,100,100,0,0,100,0,97.77777778,82,100,11
3087,76.24223987,AlfalfaandAlfalfaMixtures,84907.17043,387.3105785,8925.070281,100,100,0,0,0,0,99,93.33333333,98,0,20
3112,146.3538955,AlfalfaandAlfalfaMixtures,162987.0157,743.4777891,10060.88492,100,100,0,0,0,0,0,85.55555556,5,0,20
3123,47.28177034,AlfalfaandAlfalfaMixtures,52655.34354,240.1913933,7339.224388,100,100,0,0,0,0,0,73.33333333,66,0,20
3124,75.84364367,AlfalfaandAlfalfaMixtures,84463.27377,385.2857098,8875.169719,100,0,0,0,38.33333333,100,0,27.77777778,59.33333333,100,20
3176,41.44849969,AlfalfaandAlfalfaMixtures,46159.12168,210.5583784,1006.745891,100,100,100,0,32.66666667,100,0,81.66666667,0,100,7
3188,5.6257321,AlfalfaandAlfalfaMixtures,6265.096553,28.57871907,658.5595397,100,100,0,0,0,100,0,84.44444444,96,0,15
3204,76.75226055,AlfalfaandAlfalfaMixtures,85475.15496,389.9014836,7432.733909,100,100,0,0,0,100,100,97.77777778,31.66666667,100,15
3262,39.46476321,AlfalfaandAlfalfaMixtures,43949.93355,200.4809971,6497.748224,100,0,0,0,0,100,0,0,63,0,20
3265,61.64912347,AlfalfaandAlfalfaMixtures,68655.54635,313.1775472,1497.400442,100,100,100,0,0,100,26.66666667,95.55555556,0,100,5
3274,14.60464187,AlfalfaandAlfalfaMixtures,16264.45942,74.1915807,1894.958004,100,100,0,0,0,100,0,82.22222222,64,0,9
3291,13.90769989,AlfalfaandAlfalfaMixtures,15488.30998,70.65111544,1628.063383,100,100,0,0,0,100,0,81.11111111,2.5,0,15
3304,78.07485586,AlfalfaandAlfalfaMixtures,86948.06323,396.6202678,5365.125931,100,100,0,0,0,97.5,100,91.11111111,91,0,17.5
3315,38.46702806,AlfalfaandAlfalfaMixtures,42838.8058,195.4125025,3641.319505,100,100,0,0,0,100,100,70,0,100,20
3332,62.93759543,AlfalfaandAlfalfaMixtures,70090.45315,319.7229848,6191.181223,100,100,0,0,0,0,0,75.55555556,4,0,20
3340,77.60300263,AlfalfaandAlfalfaMixtures,86422.58388,394.2232534,5332.701254,100,100,0,0,0,100,100,93.33333333,91,100,15
3342,37.58484496,AlfalfaandAlfalfaMixtures,41856.36259,190.9310124,4435.709611,100,100,0,0,0,100,0,22.22222222,1,100,20
3347,76.58847101,AlfalfaandAlfalfaMixtures,85292.75074,389.0694327,6229.492321,100,100,100,0,0,0,0,97.77777778,27.66666667,100,10
3376,35.48356853,AlfalfaandAlfalfaMixtures,39516.27609,180.2565281,5842.257134,100,100,0,0,0,0,0,91.11111111,97,0,15
3380,70.57550789,AlfalfaandAlfalfaMixtures,78596.41436,358.5235801,8847.190684,100,0,0,0,0,100,0,96.66666667,44.5,0,10
3402,36.40090243,AlfalfaandAlfalfaMixtures,40537.86499,184.9165843,5993.293256,100,100,0,0,0,100,0,88.88888889,63,0,20
3442,92.22025201,AlfalfaandAlfalfaMixtures,102701.0837,468.4788802,2239.945004,100,100,100,0,0,100,0,97.77777778,0,100,5
3446,152.1665378,AlfalfaandAlfalfaMixtures,169460.2648,773.006012,10456.53724,100,100,0,0,0,0,0,77.77777778,0,0,14.5
3447,66.61490929,AlfalfaandAlfalfaMixtures,74185.69373,338.4037392,4577.624554,100,100,0,0,0,0,0,92.22222222,15,0,15
3478,89.06074544,AlfalfaandAlfalfaMixtures,99182.49916,452.4285868,7539.869026,100,100,100,49.66666667,0,34.66666667,0.5,82.22222222,31,100,15
3499,44.19080629,AlfalfaandAlfalfaMixtures,49213.09142,224.489296,3769.110743,100,100,0,46,0,100,100,93.33333333,57.5,100,10
3504,43.19208889,AlfalfaandAlfalfaMixtures,48100.86979,219.4158116,5056.152988,100,100,0,0,0,100,0,55.55555556,0,0,9
3533,46.38941229,AlfalfaandAlfalfaMixtures,51661.569,235.6582144,4312.613475,100,100,0,0,0,100,0,86.66666667,43,0,7
3563,38.34974699,AlfalfaandAlfalfaMixtures,42708.19574,194.8167147,2635.307101,100,100,0,100,0,100,100,84.44444444,98,95,15
3578,77.21780205,AlfalfaandAlfalfaMixtures,85993.60525,392.2664344,5740.641044,100,100,0,100,0,100,100,87.77777778,92,100,14
3579,39.86909269,AlfalfaandAlfalfaMixtures,44400.21507,202.5349909,0,100,100,100,0,0,100,0,97.77777778,0,100,10
3612,73.99760809,AlfalfaandAlfalfaMixtures,82407.43625,375.9078491,7101.652124,100,100,0,100,0,100,100,63.33333333,58.75,29,15
3655,68.45805037,AlfalfaandAlfalfaMixtures,76238.30779,347.7668959,8247.785125,100,0,0,0,0,100,0,55.55555556,97,0,20
3658,25.19392613,AlfalfaandAlfalfaMixtures,28057.21583,127.9851447,2603.993247,100,100,0,0,0,100,0,85.18518519,62.66666667,0,20
3666,133.6919672,AlfalfaandAlfalfaMixtures,148886.0593,679.1551934,12030.54586,100,100,100,0,0,100,0,66.66666667,89.33333333,0,20
3669,76.86506349,AlfalfaandAlfalfaMixtures,85600.77796,390.4745225,0,100,100,0,100,0,100,100,96.66666667,49,100,12.5
3698,167.3538315,AlfalfaandAlfalfaMixtures,186373.5944,850.157464,19590.77684,100,0,100,0,0,0,0,98.88888889,61.75,100,10
3710,56.66791499,AlfalfaandAlfalfaMixtures,63108.22353,287.8730081,4363.527017,100,100,0,0,0,100,0,48.88888889,66,0,20
3737,39.39700922,AlfalfaandAlfalfaMixtures,43874.47932,200.1368068,6486.592744,100,100,0,0,0,100,0,45.55555556,20.5,0,20
3768,51.91774239,AlfalfaandAlfalfaMixtures,57818.19381,263.7421313,3654.470874,100,100,100,0,0,100,100,95.55555556,0,52.5,20
3774,33.17597573,AlfalfaandAlfalfaMixtures,36946.42537,168.5339567,805.8139017,100,100,100,0,0,100,0,86.66666667,19,100,20
3814,35.25373637,AlfalfaandAlfalfaMixtures,39260.32351,179.0889808,3514.74516,100,100,100,0,0,100,100,91.11111111,69,100,15
3820,75.62868844,AlfalfaandAlfalfaMixtures,84223.88888,384.1937373,6588.263716,100,100,0,100,0,100,98.5,74.81481481,13,0,19
3835,37.58912201,AlfalfaandAlfalfaMixtures,41861.12573,190.9527398,5031.064385,100,100,0,0,0,100,0,48.88888889,84.25,0,20
3838,80.51730339,AlfalfaandAlfalfaMixtures,89668.09492,409.0279012,1520.771064,100,100,0,100,0,100,100,82.22222222,25.5,100,12.5
3865,73.915499,AlfalfaandAlfalfaMixtures,82315.99546,375.4907349,5199.652454,100,100,100,0,0,12,0,84.44444444,47,100,18
3892,108.3452107,AlfalfaandAlfalfaMixtures,120658.6439,550.3936704,12752.25198,100,100,0,0,0,100,0,6.666666667,16.33333333,77,20
3903,18.76782311,AlfalfaandAlfalfaMixtures,20900.78621,95.3405414,989.827367,100,100,0,0,0,0,0,0,0,100,5
3939,58.25283555,AlfalfaandAlfalfaMixtures,64873.27031,295.9244046,1414.907736,100,100,100,0,0,100,0,100,0,100,20
3962,146.8838117,AlfalfaandAlfalfaMixtures,163577.1569,746.1697634,18098.05892,100,100,0,0,0,100,0,77.77777778,0,0,9
3989,35.97876003,AlfalfaandAlfalfaMixtures,40067.74611,182.772101,2922.067588,100,100,0,0,0,97.5,0,97.77777778,28.75,14.5,10
3999,77.82325738,AlfalfaandAlfalfaMixtures,86667.87058,395.3421475,5347.836658,100,100,0,0,0,0,0,100,0,0,20
4007,110.8922592,AlfalfaandAlfalfaMixtures,123495.1645,563.3326767,2693.470865,100,100,100,0,15.5,100,0,90,0,100,13
4058,5.66189291,AlfalfaandAlfalfaMixtures,6305.367039,28.76241598,392.754388,100,100,0,0,0,0,0,93.33333333,0,0,10
4080,66.96224276,AlfalfaandAlfalfaMixtures,74572.50165,340.1681932,7525.527937,100,100,0,0,0,100,0,0,0,0,20
4084,36.43307578,AlfalfaandAlfalfaMixtures,40573.69484,185.080025,5929.323371,100,0,0,0,100,100,0,4.444444444,95,100,20
4087,89.96641708,AlfalfaandAlfalfaMixtures,100191.1004,457.0293988,2185.201429,100,100,100,0,0,100,0,85.55555556,13.66666667,93,20
4094,87.73137356,AlfalfaandAlfalfaMixtures,97702.04417,445.6753777,7366.639453,100,100,100,0,0,0,0,95.55555556,42.5,100,10
4104,74.93744924,AlfalfaandAlfalfaMixtures,83454.09035,380.6822421,5149.530508,100,100,0,100,0,100,100,85.55555556,98,100,10
4107,56.07323771,AlfalfaandAlfalfaMixtures,62445.96118,284.8520476,1361.967311,100,100,100,0,0,100,0,87.77777778,3.5,100,20
4111,66.07294322,AlfalfaandAlfalfaMixtures,73582.13322,335.6505516,5660.360862,100,100,100,0,0,0,0,100,24.75,100,10
4129,77.58090077,AlfalfaandAlfalfaMixtures,86397.97014,394.1109759,9081.776621,100,4.5,100,0,0,0,0,86.66666667,9,0,10.5
4144,15.83846949,AlfalfaandAlfalfaMixtures,17638.51155,80.45942501,384.7018398,100,100,100,0,0,100,0,100,71,100,20
4214,21.21982872,AlfalfaandAlfalfaMixtures,23631.46225,107.7967299,1493.655973,100,100,100,0,0,100,100,95.55555556,0,100,20
4222,125.9185559,AlfalfaandAlfalfaMixtures,140229.1998,639.666264,1766.436496,100,100,100,0,0,100,100,34.44444444,0,100,5
4234,77.64945759,AlfalfaandAlfalfaMixtures,86474.31845,394.4592446,5335.893533,100,100,100,0,0,100,100,95.55555556,95,100,20
4235,83.69323913,AlfalfaandAlfalfaMixtures,93204.97576,425.1616548,8929.435863,100,100,100,0,36,100,0,87.77777778,56,100,20
4251,42.14179393,AlfalfaandAlfalfaMixtures,46931.20881,214.0803132,2895.887913,100,100,0,100,0,100,100,86.66666667,98,100,14
4253,65.16332495,AlfalfaandAlfalfaMixtures,72569.13683,331.0296907,7176.226475,100,100,0,0,0,82,0,68.88888889,0,0,20
4258,76.85701192,AlfalfaandAlfalfaMixtures,85591.81132,390.4336206,8997.036733,100,100,0,2.5,0,100,100,93.33333333,52.5,100,10
4265,6.4033452,AlfalfaandAlfalfaMixtures,7131.085382,32.52899362,749.5884967,100,100,0,0,0,0,0,91.11111111,0,0,5
4281,3.80459683,AlfalfaandAlfalfaMixtures,4236.98926,19.3273519,445.3737742,100,100,0,0,0,100,0,86.66666667,0,0,5
4291,75.29702367,AlfalfaandAlfalfaMixtures,83854.53041,382.5088802,5174.239642,100,100,0,69,0,100,0,76.66666667,87,0,20
4299,69.28373581,AlfalfaandAlfalfaMixtures,77157.83238,351.9613779,1651.16439,100,100,100,0,0,99,0,98.88888889,86.5,100,5
4309,76.59312005,AlfalfaandAlfalfaMixtures,85297.92814,389.0930499,5460.062616,100,100,0,0,0,0,0,86.66666667,2,100,10
4326,75.65327183,AlfalfaandAlfalfaMixtures,84251.26617,384.3186209,12456.07151,100,0,0,0,0,100,0,0,63,0,20
4342,46.31526112,AlfalfaandAlfalfaMixtures,51578.99055,235.2815265,5421.757825,100,100,0,100,0,100,0,85.55555556,93,100,10.5
4361,154.7754797,AlfalfaandAlfalfaMixtures,172365.713,786.2594369,22089.26327,100,99.5,100,0,0,0,0,100,28.5,100,10
4374,75.50236402,AlfalfaandAlfalfaMixtures,84083.20769,383.5520092,5188.350162,100,100,0,0,0,100,0,68.88888889,87,0,20
4389,66.34047151,AlfalfaandAlfalfaMixtures,73880.0661,337.0095953,8098.727335,100,100,0,0,0,100,0,88.88888889,48,0,10
4398,49.95376092,AlfalfaandAlfalfaMixtures,55631.00585,253.7651055,6158.128883,100,0,100,0,0,0,0,100,56,100,10
4413,38.78001625,AlfalfaandAlfalfaMixtures,43187.3651,197.0024826,2817.781419,100,100,0,0,0,100,100,73.33333333,87.66666667,100,20
4417,38.37559325,AlfalfaandAlfalfaMixtures,42736.97942,194.9480137,4492.3243,100,100,0,0,0,100,0,87.77777778,6.5,0,17
4429,72.5203189,AlfalfaandAlfalfaMixtures,80762.25314,368.40322,4983.430826,100,100,0,100,0,100,100,93.33333333,87,100,11
4444,134.1127601,AlfalfaandAlfalfaMixtures,149354.6753,681.2928213,10567.78454,100,100,0,0,0,0,0,94.44444444,0,0,14.5
4478,76.5801087,AlfalfaandAlfalfaMixtures,85283.43805,389.0269522,5288.622475,100,100,0,0,0,100,0,88.88888889,89,0,20
4485,8.59178526,AlfalfaandAlfalfaMixtures,9568.241655,43.64626912,604.7726181,100,100,0,0,0,0,0,91.11111111,0.5,0,20
4516,41.34969603,AlfalfaandAlfalfaMixtures,46049.08898,210.0564558,1004.346041,100,100,100,0,0,100,0,95.55555556,0,100,20
4523,77.55513875,AlfalfaandAlfalfaMixtures,86369.28027,393.9801049,7315.654303,100,100,100,100,0,100,0,82.22222222,42,0,20
4526,61.38947677,AlfalfaandAlfalfaMixtures,68366.3908,311.858542,5173.974883,100,100,100,70.5,100,100,100,100,13.5,100,10
4559,12.74477386,AlfalfaandAlfalfaMixtures,14193.21741,64.74345121,1491.928917,100,100,0,0,0,100,0,84.44444444,96,0,20
4584,37.91754667,AlfalfaandAlfalfaMixtures,42226.87585,192.6211371,4769.666792,100,100,0,0,0,100,0,78.88888889,89,0,20
4586,38.050491,AlfalfaandAlfalfaMixtures,42374.9293,193.2964943,4202.050655,100,100,0,0,0,0,0,35.55555556,0,100,5
4591,76.88647632,AlfalfaandAlfalfaMixtures,85624.62435,390.5832997,6074.540341,100,100,0,0,0,100,0,75.55555556,0,0,10
4633,43.59749313,AlfalfaandAlfalfaMixtures,48552.34822,221.4752651,4479.441873,100,100,0,0,0,45,0,71.85185185,0,0,20
4651,68.49321346,AlfalfaandAlfalfaMixtures,76277.46717,347.9455244,3569.788647,100,100,31,100,0,100,100,37.77777778,0,100,20
4668,78.51196763,AlfalfaandAlfalfaMixtures,87434.85275,398.8407956,1906.983399,100,100,100,99,0,100,100,91.11111111,1.5,100,15
4676,39.70306124,AlfalfaandAlfalfaMixtures,44215.31415,201.6915511,964.3507985,100,100,100,0,0,100,20.33333333,97.03703704,0,100,5
4693,18.6480459,AlfalfaandAlfalfaMixtures,20767.39632,94.73207317,3070.341675,100,100,0,0,0,100,0,20,63,0,20
4696,75.41733184,AlfalfaandAlfalfaMixtures,83988.5116,383.1200457,5182.506945,100,100,0,0,0,0,0,88.88888889,0,0,14
4702,18.43570948,AlfalfaandAlfalfaMixtures,20530.92786,93.65340416,1266.859886,100,100,0,0,0,0,0,0,0,60.5,5
4719,31.54587237,AlfalfaandAlfalfaMixtures,35131.06076,160.2530316,4959.825169,100,100,0,0,0,100,0,86.66666667,0,0,10
4722,5.04087074,AlfalfaandAlfalfaMixtures,5613.7657,25.60762336,829.9633954,100,0,0,0,0,100,0,42.22222222,0,0,20
4731,19.74735376,AlfalfaandAlfalfaMixtures,21991.64051,100.3165571,3251.33923,100,100,0,0,0,100,0,74.44444444,63,0,20
4742,38.81720309,AlfalfaandAlfalfaMixtures,43228.77822,197.1913917,942.8341198,100,100,100,0,0,100,0,100,95.5,100,20
4765,74.866831,AlfalfaandAlfalfaMixtures,83375.44634,380.3235015,8764.062146,100,100,3,0,0,100,0,86.66666667,95,0,20
4766,77.21773833,AlfalfaandAlfalfaMixtures,85993.53429,392.2661107,5314.132232,100,100,0,0,0,0,0,97.77777778,0,0,19
4790,36.67997868,AlfalfaandAlfalfaMixtures,40848.65826,186.3342917,3963.99419,100,100,0,0,0,68,0,80,0,0,20
4806,14.72414162,AlfalfaandAlfalfaMixtures,16397.54032,74.79863943,1012.484149,100,33.66666667,0,0,0,0,0,83.33333333,56,0,20
4853,61.99368796,AlfalfaandAlfalfaMixtures,69039.2706,314.9279348,7257.106071,100,100,0,0,0,100,0,83.33333333,92,0,13.5
4868,33.1103401,AlfalfaandAlfalfaMixtures,36873.33025,168.2005277,2501.895283,100,100,0,0,0,0,0,84.44444444,0,0,20
4874,46.22227555,AlfalfaandAlfalfaMixtures,51475.43717,234.8091598,6014.018519,100,100,0,0,0,11,0,88.88888889,93.33333333,0,20
4897,76.14500903,AlfalfaandAlfalfaMixtures,84798.88931,386.8166459,5232.511261,100,100,0,0,0,17.66666667,0,77.77777778,82.5,0,20
4903,72.88654253,AlfalfaandAlfalfaMixtures,81170.09809,370.2636361,5885.585758,100,100,0,0,0,0,0,100,0.5,0,20
4904,41.18178565,AlfalfaandAlfalfaMixtures,45862.09559,209.2034711,4957.201668,100,0,0,0,0,100,0,52.22222222,63,0,20
4944,79.71012719,AlfalfaandAlfalfaMixtures,88769.18315,404.9274461,1936.085591,100,100,100,0,0,100,0,100,47,100,20
4952,75.37727077,AlfalfaandAlfalfaMixtures,83943.89759,382.9165355,8823.815251,100,100,0,0,0,100,0,63.33333333,0,0,16.5
5020,54.12154265,AlfalfaandAlfalfaMixtures,60272.45597,274.9374367,8910.940523,100,15,0,0,0,100,0,0,98.5,0,20
5034,35.78685023,AlfalfaandAlfalfaMixtures,39854.02576,181.7971992,4780.307434,100,100,0,0,0,100,0,97.77777778,0,0,5
5057,3.49980665,AlfalfaandAlfalfaMixtures,3897.559676,17.77901778,246.3501083,100,100,0,0,0,0,0,91.11111111,0,0,20
5059,75.46410407,AlfalfaandAlfalfaMixtures,84040.5995,383.3576487,6192.743105,100,100,0,0,0,100,0,48.88888889,44,0,20
5078,68.30023272,AlfalfaandAlfalfaMixtures,76062.55417,346.9651822,4769.625097,100,100,100,0,0,100,100,95.55555556,0,74,20
5095,81.01587492,AlfalfaandAlfalfaMixtures,90223.3291,411.5606446,9369.238385,100,0,0,0,15,100,0,70,47,100,20
5110,21.90946506,AlfalfaandAlfalfaMixtures,24399.47576,111.3000825,2564.766142,100,100,0,0,0,100,0,91.11111111,96,0,20
5117,80.41059623,AlfalfaandAlfalfaMixtures,89549.26049,408.4858288,5348.203316,100,100,100,0,0,100,100,89.62962963,39.33333333,100,20
5132,7.18064822,AlfalfaandAlfalfaMixtures,7996.72889,36.47769296,840.5811541,100,100,0,0,0,100,0,93.33333333,0,0,4.5
5137,77.87884411,AlfalfaandAlfalfaMixtures,86729.77474,395.6245281,1200.474173,100,100,0,100,0,100,100,93.33333333,64,100,7.75
5158,18.40370158,AlfalfaandAlfalfaMixtures,20495.28226,93.49080403,3030.111156,100,100,0,0,0,100,0,100,0,0,5
5167,16.59203762,AlfalfaandAlfalfaMixtures,18477.7227,84.28755111,2731.826425,100,100,0,0,0,100,0,82.22222222,63,0,20
5176,74.99255366,AlfalfaandAlfalfaMixtures,83515.45738,380.9621726,5153.317158,100,100,0,100,0,100,100,87.77777778,92,100,14
5184,35.82036922,AlfalfaandAlfalfaMixtures,39891.35418,181.9674756,2521.382672,100,100,100,0,0,100,0,95.55555556,0,0,20
5247,77.50858953,AlfalfaandAlfalfaMixtures,86317.44073,393.7436348,1882.612269,100,100,100,100,0,100,100,74.44444444,0,100,20
5288,5.90546305,AlfalfaandAlfalfaMixtures,6576.618926,29.99975229,849.0308534,100,100,0,0,0,0,0,100,32,64.33333333,9
5302,78.7717055,AlfalfaandAlfalfaMixtures,87724.10983,400.1602639,10352.37327,100,100,27,0,0,0,0,94.44444444,31.4,97,15
5318,29.15918201,AlfalfaandAlfalfaMixtures,32473.12305,148.1286446,3410.216468,100,0,0,0,19,100,0,68.88888889,33,100,20
5326,125.3464016,AlfalfaandAlfalfaMixtures,139592.0201,636.7597201,2987.245308,100,100,100,0,0,100,100,97.77777778,87,100,4.5
5339,4.56106869,AlfalfaandAlfalfaMixtures,5079.434147,23.17022895,39.05801624,100,100,100,0,0,100,0,100,71,100,20
5346,35.56929866,AlfalfaandAlfalfaMixtures,39611.74945,180.6920372,3999.718645,100,100,0,0,0,0,0,97.77777778,0,0,10
5350,36.09728512,AlfalfaandAlfalfaMixtures,40199.74157,183.3742084,2480.523061,100,100,0,0,0,100,100,60,63,100,20
5366,30.70464257,AlfalfaandAlfalfaMixtures,34194.2252,155.9795843,3594.347349,100,100,0,0,0,100,0,68.88888889,0,0,20
5367,66.5768297,AlfalfaandAlfalfaMixtures,74143.2864,338.2102949,1617.089889,100,100,100,0,18,100,0,88.88888889,0,100,8
5370,74.93180141,AlfalfaandAlfalfaMixtures,83447.80064,380.6535512,5160.022078,100,100,0,0,0,48.5,0,80,9,0,20
5373,35.12681018,AlfalfaandAlfalfaMixtures,39118.97216,178.4441957,4112.015203,100,100,0,0,0,100,0,84.44444444,0,0,10
5388,70.27482648,AlfalfaandAlfalfaMixtures,78261.56051,356.9961185,7.649105174,100,100,100,0,0,100,0,0,5.5,100,9.5
5402,77.71226313,AlfalfaandAlfalfaMixtures,86544.26183,394.7782967,6553.589353,100,100,0,0,0,100,100,97.77777778,49,100,15
5406,74.51354966,AlfalfaandAlfalfaMixtures,82982.01458,378.5288323,11491.77241,100,100,0,0,0,0,0,98.88888889,0,100,10
5415,73.63062568,AlfalfaandAlfalfaMixtures,81998.74629,374.0435785,5059.728575,100,100,0,0,0,0,0,95.55555556,30.5,0,20
5419,38.86432831,AlfalfaandAlfalfaMixtures,43281.25922,197.4307878,4549.536611,100,100,0,0,0,100,0,55.55555556,0,0,20
5429,44.97738891,AlfalfaandAlfalfaMixtures,50089.06916,228.4851357,1067.256482,100,100,100,0,0,100,100,95.55555556,32.5,100,0.5
5433,41.90367004,AlfalfaandAlfalfaMixtures,46666.02214,212.8706438,6899.306508,100,100,0,0,100,100,0,73.33333333,0,100,20
5439,44.21546137,AlfalfaandAlfalfaMixtures,49240.54855,224.6145438,5118.613479,100,100,0,0,0,13,97,93.33333333,98,0,20
5440,18.8081371,AlfalfaandAlfalfaMixtures,20945.68188,95.54533647,1323.897883,100,100,0,0,0,0,0,91.11111111,0,0,20
5447,106.0738939,AlfalfaandAlfalfaMixtures,118129.1919,538.855381,2527.944463,100,100,100,0,0,39.33333333,1,100,36.33333333,100,10
5455,4.01911578,AlfalfaandAlfalfaMixtures,4475.888288,20.41710816,470.4857949,100,0,100,0,0,0,0,88.88888889,0,0,10
5456,74.38516928,AlfalfaandAlfalfaMixtures,82839.04377,377.8766599,7348.290227,100,100,0,0,0,0,0,40,0,75,7.5
5457,43.69548919,AlfalfaandAlfalfaMixtures,48661.48154,221.9730851,5349.395794,100,0,0,0,0,100,0,100,15.66666667,0,10
5472,78.72676515,AlfalfaandAlfalfaMixtures,87674.06201,399.931967,2546.425873,100,100,100,0,0,100,0,33.33333333,0,100,10
5530,31.94848595,AlfalfaandAlfalfaMixtures,35579.43138,162.2983086,2248.842226,100,100,0,0,0,100,100,57.77777778,99,100,20
5533,27.4789826,AlfalfaandAlfalfaMixtures,30601.96897,139.5932316,654.8768915,100,100,100,0,0,0,0,60,51,100,10
5545,67.37740652,AlfalfaandAlfalfaMixtures,75034.84877,342.2772251,1636.535163,100,100,100,0,0,100,2,97.77777778,0,100,7
5575,77.56724176,AlfalfaandAlfalfaMixtures,86382.75879,394.0415881,1007.05735,100,100,0,100,0,100,100,80,80.66666667,100,13.5
5619,151.2480421,AlfalfaandAlfalfaMixtures,168437.3821,768.3400539,10830.92619,100,100,100,0,0,99.5,0,94.44444444,47.5,100,15
5627,18.61420447,AlfalfaandAlfalfaMixtures,20729.70881,94.56015871,2682.336132,100,100,0,0,0,100,0,73.33333333,0,0,8
5660,78.66924252,AlfalfaandAlfalfaMixtures,87610.00193,399.639752,1910.803461,100,100,100,0,58,100,0,86.66666667,0,100,4.5
5664,13.69558287,AlfalfaandAlfalfaMixtures,15252.08586,69.57356098,332.6530969,100,100,100,0,100,100,100,86.66666667,0,100,10
5694,148.6549715,AlfalfaandAlfalfaMixtures,165549.609,755.1672552,3610.692375,100,100,100,100,0,100,100,64.44444444,0,100,20
5701,60.32876568,AlfalfaandAlfalfaMixtures,67185.1299,306.4701297,7062.206913,100,100,0,0,0,100,0,60,7,0,10
5714,106.7064418,AlfalfaandAlfalfaMixtures,118833.6289,542.0687243,2591.801215,100,100,100,0,40,100,0,93.33333333,0,100,17
5747,13.87332333,AlfalfaandAlfalfaMixtures,15450.02653,70.47648252,2284.198731,100,71,0,0,0,0,0,66.66666667,99,100,20
5760,71.36802549,AlfalfaandAlfalfaMixtures,79479.00159,362.5495695,7852.662247,100,100,0,0,0,100,100,95.55555556,63.66666667,100,15
5789,62.38336522,AlfalfaandAlfalfaMixtures,69473.23468,316.9074953,7238.353736,100,100,0,0,0,100,0,82.22222222,80.2,0,13.33333333
5800,3.49811161,AlfalfaandAlfalfaMixtures,3895.671994,17.77040698,575.7590687,100,0,0,0,0,100,0,97.77777778,4,0,10
5801,33.23615495,AlfalfaandAlfalfaMixtures,37013.44396,168.8396671,5472.227608,100,100,0,0,0,100,0,62.22222222,63,0,20
5817,36.83080392,AlfalfaandAlfalfaMixtures,41016.62479,187.1004839,4358.292052,100,0,0,0,0,100,0,100,19.33333333,0,10
5840,75.23811473,AlfalfaandAlfalfaMixtures,83788.92647,382.2096228,12387.71721,100,0,0,0,0,100,0,56.66666667,63,0,20
5845,88.47160544,AlfalfaandAlfalfaMixtures,98526.4034,449.4357556,2148.893831,100,100,100,0,0,100,19,100,0,100,20
5869,114.3375726,AlfalfaandAlfalfaMixtures,127332.0377,580.8348688,7857.017075,100,100,100,0,0,6,0,35.55555556,0,100,11
5902,76.38469829,AlfalfaandAlfalfaMixtures,85065.81925,388.0342673,0,100,100,0,100,0,100,100,100,49.5,100,18
