FID_Tulare_fields,TNC,Krat,Kitfox,Corridors,CPAD
972,0,0,0,0,0
973,0,0,0,0,0
974,0,0,21.07156708,0,0
975,0,0,0,0,0
976,0,0,0,33.88231301,0
977,0,0,0,0,2.415203898
978,0,0,0,0,0
979,0,0,0,0,0
980,0,0,19.81346441,0,0
981,0,0,0,0,0
982,0,0,0,0,0
983,0,0,0,0,3.37603932
984,0,0,0.199184668,0,0
985,0,0,0,0,0
986,0,0,0,0,17.94246208
987,0,0,0,0,0
988,0,0,0,0,0
989,0,0,0,0,0
990,0,0,0.096894254,0,0
991,0,0,0,1.678408982,0
992,4.866917907,0,0,0,13.51921641
993,0,0,0,0,0
994,0,0,0,0,0
995,0,0,0,0,2.76643997
996,0,0,0,0.152311243,0
997,0,0,0,0,0
998,0,0,0,0,0
999,0,0,0,20.59570822,0
1000,0,0,0,0,38.62656035
1001,0,0,0,0,0
1002,0,0,0,0,0
1003,0,0,0.49688166,0,0
1004,0,0,0,0,4.683632312
1005,0,0,0,0,0
1006,0,0,0,0,0
1007,0,0,0,0,0
1008,0,0,0,0,22.01086915
1009,0,0,0,0,0
1010,0,0,0.950729763,0,31.6909921
1011,0,0,0,0,0
1012,0,5.515494145,8.089391413,0,73.53992194
1013,0,0,0,0,0
1014,0,0,0.334965674,0,0
1015,0,0,0,0,0
1016,0,0,0,0,0
1017,0,0,0,0,0
1018,0,0,0.251048738,0,0
1019,0,0,0,0,0
1020,0,0,0,0,0
1021,0,0,0,0,0
1022,0,0,0,0,0
1023,0,0,0,0,0
1024,0,0,0,0,0
1025,0,0,0.077178142,0,0
1026,0,0,0,0,0
1027,0,0,1.907643822,0,0
1028,0,3.852261519,3.997629879,2.980051364,0
1029,0,0,22.80638988,0,0
1030,0,0,0,0,0
1031,101.2883647,0,0.506441824,0,0
1032,0,0,20.90637565,0,0
1033,0,0,0.74022188,0,0
1034,0,0,0,0,0
1035,0,0,0,0,0
1036,0,0,0,0,2.082860963
1037,0,0,0,0,0
1038,0,0,0,19.05522102,0
1039,0,0,0,0,0
1040,0,0,0,0,9.306569828
1041,0,0,0,0,0
1042,0,0,0,0,16.37325742
1043,0,0,0,0,0
1044,0,0,0,0,0
1045,0,0,0,0,0
1046,0,0,0.205439866,0,8.804565687
1047,0,0,0,38.35691155,0
1048,0,0,0,0,0
1049,0,0,0,0,0
1050,0,0,0,0,0
1051,0,0,7.514023389,0,0
1052,0,0,0,0,0
1053,0,0,0,0,0
1054,0,0,0,5.542949469,0
1055,0,0,0,0,0
1056,86.70604417,0,20.47831194,0,0
1057,0,0,0,0,0
1058,0,0,1.089923456,0,0
1059,0,0,0,0,4.59101319
1060,0,0,1.923867893,0,8.186671885
1061,0,0,0,0,0
1062,0,0,0,0,0
1063,0,0,0.509046273,0,0
1064,0,0,0,0,0
1065,0,0.938107246,2.501619324,0,13.44620387
1066,0,0,0,0,0
1067,0,0,0,0,0
1068,0,0,0.38980301,0,0
1069,0,0,0,0,3.796695246
1070,0,0.751234,1.502468,0,75.12340001
1071,0,0.366470865,0.73294173,0,36.64708651
1072,0,0.175907112,0.351814223,0,17.59071115
1073,0,0,0.647562662,0,0
1074,0,0,0,0,0
1075,0,0,0,0,0
1076,0,0,3.040205072,32.00215865,0
1077,0,0,0,0,0
1078,0,0,0,0,0
1079,0,0,0,0,0
1080,0,0,0,0,0
1081,0,0,0.346995986,0,0
1082,0,0,0.882168049,0,0
1083,0,0,0,0,0
1084,0,0,1.12751472,0,0
1085,0,0,0,0,16.20752191
1086,0,0,0,0,0.973819356
1087,0,0,0.04027434,0,0
1088,0,0,0,0,0
1089,0,0,0,0,0
1090,0,0,0,0,0
1091,0,0,0,9.907142449,0
1092,0,0,0,0,0
1093,0,0,0,0,0
1094,0,0,0,0,0
1095,0,0,0,0,0
1096,0,0,0.941056469,0,0
1097,0,0,0,0,0
1098,0,0,0,0,2.087049542
1099,0,2.511877495,3.553387676,6.126530476,6.126530476
1100,0,0,0,0,0
1101,0,0,0,0,0
1102,0,0,20.87371973,0,0
1103,0,0,0,0,0
1104,0,0,0,0,0
1105,0,0,0,4.864172305,0
1106,0,0,2.137663373,0,0
1107,0,0,0,0,0
1108,0,0,0,1.333753589,0
1109,0,0,0,0,0
1110,0,0,0.634039631,0,0
1111,0,0,0.046571382,9.314276316,0
1112,0,0,0,0,0
1113,0,0,0,0,108.1151831
1114,0,0,0,0,0
1115,0,0,1.582307247,0,0
1116,0,0,0,0,0
1117,0,0,7.027644947,0,0
1118,0,0,0,0,0
1119,0,0,0,0,0
1120,0,0,0,0,0
1121,0,0,0,0,0
1122,0,0,0,0,0
1123,0,0,0,3.394971972,0
1124,0,0,4.171686353,0,0
1125,0,0,0.190202997,14.70903179,0
1126,0,0,0,0,0
1127,0,0,0,0,0
1128,0,0,0,0,0
1129,0,0,0,0,1.247145653
1130,0,0,0,0,0
1131,0,0,0,0,0
1132,0,0,0,0,0
1133,0,0,0,37.0811206,0
1134,0,0,0,0,0
1135,0,0,0.189136728,0,18.91367276
1136,0,0,0,0,25.56080682
1137,0,0,0,0,16.44930193
1138,0,0.211242382,0.403280912,2.112423824,0
1139,0,0,0,0,0
1140,0,0,0,0,12.90147006
1141,0,0,0.08590098,0,8.876434623
1142,0,0,0,0,11.48107751
1143,0,0,0,0,0
1144,0,0,0,0,0
1145,0,0,2.765463368,0,0
1146,0,0,0.109870487,0,0
1147,0,0,0,0,90.68063624
1148,0,0,3.021629672,0,0
1149,0,0,0,0,0
1150,0,0,0,0,0
1151,0,0,0,0,3.283499698
1152,0,0,0,0,2.402528425
1153,0,0,0,0,0
1154,0,0,0,0,0
1155,0,0,0,0,0
1156,0,0,0,0,0
1157,0,0,0,0,0
1158,0,0,0,0,0
1159,0,0,0,0,0
1160,0,0,0.122131428,0,0
1161,0,0,0,0,0
1162,0,0,0,0,0
1163,0,0,0,0,0
1164,0,0,0,0,0
1165,0,0,0,0,0
1166,0,0,0,12.07375801,12.07375801
1167,0,0,10.90311528,0,0
1168,0,0,0,4.295077325,4.295077325
1169,0,0,14.59773636,0,0
1170,0,0,26.92354297,0,92.83980333
1171,0,0,0,0,0
1172,0,0,18.3044476,0,0
1173,0,0,0,0,0
1174,0,0,0,0,0
1175,0,0,0,0,0
1176,0,0,0.386133277,0,0
1177,0,0,0,0,0
1178,0,0,0,0,0
1179,0,0,2.183233365,0,0
1180,0,0,0,0,0
1181,0,0,0,0,3.21457104
1182,0,0,0,0,0
1183,0,0,0,0,0
1184,0,0,0,0,0
1185,0,0,12.87433556,0,0
1186,0,0,0,0,0
1187,0,0,0,0,0
1188,0,0,0,0,5.125940667
1189,0,0,0,5.11935047,0
1190,0,0,0,0,0
1191,0,0,0,0,0
1192,0,0,0.06149903,0,0
1193,0,0,0,0,0
1194,0,0,0,0,0
1195,0,0,0,0,10.31622676
1196,0,0,0,13.76302818,13.76302818
1197,0,0,0,0,0
1198,0,0,0,0,0
1199,0,0,0,3.390499206,0
1200,0,0,0,0,0
1201,0,0,0.171894697,0,0
1202,0,0,0,0,0
1203,0,0,0,0,0
1204,0,0,0,0,0
1205,0,0,0,0,0
1206,0,0,14.79455398,0,0
1207,0,0,0.044177743,0,4.41777426
1208,0,0,7.531232873,0,150.6246575
1209,0,0,0,0,14.40020698
1210,0,0,0,0,0
1211,0,0,0,0,0
1212,0,0,0,0,0
1213,0,0,0,0,18.26646189
1214,0,0,0,1.731887968,0
1215,0,0,0,0,0
1216,0,0,0,0,0
1217,0,0,0,0,0
1218,0,0,0,0,0
1219,0,0,0,0,0
1220,0,0,0,0,0
1221,0,0,0,0.669832035,0
1222,0,0,0,0,3.12160224
1223,0,0,0,0,0
1224,0,0,0,3.099446892,3.099446892
1225,0,0,0,3.068383428,0
1226,0,0,0.037088617,0,0
1227,0,0,10.01604083,0,0
1228,0,0,8.183137747,0,0
1229,0,0,0,0,0
1230,0,0,0,0,0
1231,0,0,0,0,0
1232,0,0,0.097946217,0,1.958924346
1233,0,0,0,0,0.438972195
1234,0,0,0,38.96478141,0
1235,0,0,0,0,0
1236,0,0,0,0,0
1237,0,0,0,0,0
1238,0,0,0,0,0
1239,0,0,0,0,0
1240,0,0,0,0,17.40238809
1241,0,0,0,0.464101584,0
1242,0,0,0,0,0
1243,0,0,0,43.49275262,0
1244,0,0,0,0,0
1245,0,0,0,0,0
1246,0,0,0,0,11.83588414
1247,0,0,0,6.239371396,0
1248,0,0,0,0,4.495878074
1249,0,0,0,0,0
1250,0,0,0,0,0
1251,0,0,0,0,0
1252,0,0,19.96941483,0,0
1253,0,0,0,0,6.809828076
1254,0,0,0,0,0
1255,0,0,0,0,0
1256,0,0,0,0,3.431076973
1257,0,0,0,0,0
1258,0,0,0,0,0
1259,0,0,0,0,0
1260,0,0,0,0,0
1261,0,0,0.854875558,5.895693501,0
1262,0,0,0,0,5.368719242
1263,0,0,0,0,0
1264,0,0,0,18.03423149,0
1265,0,0,0,0,0
1266,0,0,0,0,0
1267,0,0,0,0,0
1268,0,0,0.265185755,0,0
1269,0,0,0,0,9.085728159
1270,0,0,0.193574035,0,38.71480694
1271,0,0,0.772292112,0,7.722921124
1272,0,0,0.190638852,0,0
1273,0,0,0,3.416604128,0
1274,0,0,0,0,0
1275,51.79856625,0,27.19424728,0,0
1276,0,0,0,0,0
1277,0,0,0,0,0
1278,0,0,0,0,0
1279,0,0,0,0,0
1280,0,0,0.250719728,0,0
1281,0,0,1.299787908,0,0
1282,0,0,0,0,0
1283,0,0,0,0,0
1284,0,0,0,0,1.734926787
1285,0,0,0,0,0
1286,0,0,8.388156522,18.03904628,0
1287,0,0,0.045423138,0,0
1288,0,0,0,0,0
1289,0,0,5.647991937,0,0
1290,0,0,0,0,0
1291,0,0,0,0,0
1292,0,0,0.237673401,11.88367006,0
1293,0,0,0,2.991005842,0
1294,0,0,0,0,0
1295,0,18.02672423,36.05344846,0,0
1296,0,0,0,0,0
1297,0,0,0,0,0
1298,0,0,0,0,0
1299,0,0,0,42.58516561,0
1300,0,0,0,0,0
1301,0,0,0,0,0
1302,0,0,0,0,7.877868058
1303,0,0,0,0,0
1304,0,0,0.198296902,0,0
1305,0,0,0,0,0
1306,0,0,0,0,0
1307,0,0,0,0.194786549,0
1308,0,0,0,3.623048609,0
1309,0,0,0,0,36.46399017
1310,0,0,0,0,0
1311,0,0,0,0,6.092430123
1312,0,0,14.8412267,0,0
1313,0,0,0,0,0
1314,0,0,0,0,0
1315,0,0,0,0,0
1316,0,0,0,0,0
1317,0,0,0,0,0
1318,0,0,0,0,0
1319,0,0,0.741314798,0,0
1320,0,0,2.922628377,0,0
1321,0,0.354163647,2.006927332,0,0
1322,0,0,0,0,0
1323,0,0,0,0,0
1324,0,0,32.08063741,114.0008365,0
1325,0,0,0,0,0
1326,0,0,0,0,0
1327,0,0,0,0,0
1328,0,0,0.22145195,0,0
1329,0,0,0,0,0
1330,0,0,0.62440333,0,0
1331,0,0,4.309833159,0,7.542208028
1332,0,0,0,0,0
1333,0,0,0,0,0
1334,0,0,26.24316868,0,74.98048195
1335,0,0,0,0,0
1336,0,0,0,0,0
1337,0,0,0,0,0
1338,0,0,0,0,0
1339,0,0,0,0,0
1340,0,0,0,0,0
1341,0,0,0,0,0
1342,0,0,0,0,0
1343,0,0,0,0,0
1344,0,0,21.88682429,0,0
1345,0,0,0,8.388874374,0
1346,0,0,20.02381015,0,0
1347,0,0,0,0,0
1348,0,0,0,0,0
1349,0,0,0,0,0
1350,0,0,0,0,0
1351,0,0,0,0,7.988543458
1352,0,0,0,0,2.133539873
1353,0,0,0,0,0
1354,0,0,0,0,0
1355,0,0,0.074571967,0,7.45719667
1356,0,0,0,0,0
1357,0,0,0,0,0
1358,0,0,0.357435379,0,0
1359,0,0,0,0,0
1360,0,0,1.623351518,0,0
1361,0,0,0,0,0
1362,0,0,0,0,0
1363,0,0,0,0,0
1364,0,0,0,0,0
1365,0,0,0,0,2.928612281
1366,0,0,0.133375661,0,0
1367,0,0,0,0,0
1368,0,0,0,0,0
1369,0,0,0,0,0
1370,0,0,0,0,14.13453511
1371,0,0,0,0,0
1372,0,0,0,0,0
1373,0,0,1.124507494,0,0
1374,0,0,0,0,0
1375,0,0,0,0,0
1376,0,0,0.705026815,0,0
1377,0,0,0,0,0
1378,0,0,0.150767618,0,0
1379,0,0,3.479188495,0,139.1675398
1380,0,0,1.457661016,0,0
1381,0,0,0,0,0
1382,0,0,0,0,1.009282224
1383,0,0,0.09558653,0,19.11730548
1384,0,0,0,0,0
1385,0,0,0,0,0
1386,0,0,0,0,0
1387,0,0,0,3.941941528,0
1388,0,0,2.641886365,0,17.32384502
1389,0,0,1.7474935,0,0
1390,0,0,1.612269087,0,0
1391,0,0,0,0,0
1392,11.15448221,0,3.650557813,0,27.53129017
1393,0,0,0,11.92272031,0
1394,0,0,3.680719274,0,3.874441341
1395,0,0,0,0,8.685573676
1396,0,0,0,0,0
1397,0,0,0,0,0
1398,0,0,0,0,0
1399,0,0,0,0,0
1400,0,0,0,0,6.991910372
1401,0,0,0.529162734,0,0
1402,0,0,0,0,0
1403,0,0,0,0,0
1404,0,0,0,0,0
1405,0,0,0,5.176214903,0
1406,0,0,0,0,0
1407,0,0,0.087623512,0,0
1408,0,0,0,0,0
1409,0,0,0.040145898,0.487485908,0
1410,0,0,0,0,0
1411,0,0,51.41272753,0,117.8584163
1412,0,0,0,0,0
1413,0,0,0,0,0
1414,0,0,8.395068784,0,0
1415,0,0,0,0,16.0000491
1416,0,0,0,0,0
1417,0,0,0,0,1.833820368
1418,0,0,0,0,0
1419,0,0,0,0,0
1420,0,0,0.867573689,0,13.34728752
1421,0,0,0.163023682,0,16.30236824
1422,0,0,0,0,99.20761663
1423,0,0,12.67813847,0,0
1424,0,0,0,0,0
1425,0,0,0,0,8.407710712
1426,0,0,0,2.003735124,0
1427,0,0,0,0,0
1428,0,0,5.139192029,0,10.17661788
1429,0,0,1.893351469,0,3.264399085
1430,0,0,0,0,0
1431,0,0,0,0,0
1432,0,0,0,0,0
1433,0,0,0,0,0
1434,0,0,0.057725151,0,0
1435,0,0,0,0,0
1436,0,0,0,0,0
1437,0,0,0,0,0
1438,0,0,0,0.655257517,0
1439,0,0,0,0,19.21519652
1440,0,0,0.375400422,0,0
1441,0,0,0,0,0
1442,0,0,0,0,0
1443,0,0,0,0,0
1444,0,0,0,0,0
1445,0,0,0,0,0
1446,0,0,0,0,0
1447,0,0,0.611858687,0,0
1448,0,0,0,0,0
1449,0,0,0,10.45201483,0
1450,0,0,0,0,0
1451,0,0,0.246546692,16.43644615,8.053858616
1452,0,0,0,0,0
1453,0,0,0,0,0
1454,0,0,0,2.593591749,9.346276571
1455,0,0,0.907926854,7.167843581,7.167843581
1456,0,0,0,0,3.660147204
1457,0,0,0,0,0
1458,0,0,0,8.907230908,0
1459,0,0,0,0,0
1460,0,0,0,0,0
1461,0,0,0.046322545,0,0
1462,0,0,0,0,0
1463,0,0,0,0,0
1464,0,0,0.186139637,0,0
1465,0,0,0,0,0
1466,0,0,1.821277003,0,0
1467,0,0,0,0,0
1468,0,0,0,0,0
1469,0,0,0,0,0
1470,0,0,0,0,0
1471,0,0,0,0,0
1472,0,0,0,0,0
1473,0,0,0,0,0
1474,0,0,0,0,0
1475,0,0,0.180672611,0,0
1476,0,0,2.194472511,25.81732366,0
1477,0,0,1.097108378,0,0
1478,0,0,1.235398698,0,0
1479,0,0,0,6.26854848,0
1480,0,0,0,0,0.277116995
1481,0,0,0,7.362789493,18.43135383
1482,0,0,0.07253679,0,0
1483,0,0,0,0,0
1484,0,0,0,0,0
1485,4.20500896,0,0,4.20500896,0
1486,0,0,3.798248681,0,0
1487,0,0,0,2.279210632,0
1488,0,0,0,0,0
1489,0,0,14.21615613,0,0
1490,0,0,0,0,0
1491,0,0,0,0,0
1492,0,0,0,0,0
1493,0,0,0,0,0
1494,0,0,0,0,0
1495,0,0,0,0,0
1496,0,0,0.699830013,0,0
1497,0,0,0,0,0
1498,0,0,0,0,0
1499,0,0,0.133093538,0,8.872902562
1500,0,0,0,0,0
1501,2.907355887,0,0,7.09111192,0
1502,0,0,0,0,0
1503,0,0,0.190429344,0,31.80170041
1504,0,0,0,0,0
1505,0,0,0,14.20240225,0
1506,0,0,0,0,0
1507,0,0,14.16530838,0,68.54181472
1508,0,0,0,0,5.686589017
1509,0,0,0,0,0
1510,0,0,0,0,20.3331362
1511,0,0,0,0,0
1512,0,0,0,1.565293599,1.565293599
1513,0,0,0,0,0
1514,0,0,0,0,0
1515,0,0,0.761776294,34.53385866,0
1516,0,0,0,0,0
1517,0,0,2.666247555,0,0
1518,0,0,2.163734322,0,0
1519,0,0,12.45017052,0,0
1520,0,0,0,0,0
1521,0,0,0,4.00673403,0
1522,0,0,4.93057455,0,0
1523,0,0,0,0,0
1524,0,0,0,0,0
1525,0,0,0,0,0
1526,0,0,0,0,0
1527,0,0,0,0,0
1528,0,0,13.19647656,0,28.59236588
1529,0,0,0,0,0
1530,0,0,0,21.30966018,13.62827105
1531,0,0,0,5.447678027,0
1532,0,0,0,2.358047536,2.358047536
1533,0,0,0,0,248.7016003
1534,0,0,0,0,0
1535,0,0,0,0,0
1536,0,0,0,0,0
1537,0,0,0,0,0
1538,0,0,0,0,0
1539,0,0,0.263679827,0,0
1540,0,0,0,0,0
1541,0,0,0,0,10.14823706
1542,0,0,0,0,0
1543,0,0,0,0,0
1544,0,0,0,0,0
1545,0,0,0,0,0
1546,0,0,1.078750831,0,0
1547,0,0,0,0,0
1548,0,0,0,0,0
1549,0,0,0,0,4.658886331
1550,0,0,0,0,0
1551,0,0,0,0,0
1552,0,0,0,0,0
1553,0,0,0.184131339,0,0
1554,0,0,0,88.01181859,0
1555,0,0,0,0,0
1556,0,0,0,0,0
1557,0,0,0,0,0
1558,0,0,0,10.20861469,0
1559,0,0,15.14943918,0,0
1560,0,0,0.232335258,0,0
1561,0,0,0,0,0
1562,0,0,0,0,78.12456335
1563,0,0,0,0,0
1564,0,0,0,0,0
1565,0,0,0,0,0
1566,0,0,0,0,61.83449272
1567,0,0,0,0,2.727270724
1568,0,0,0,0,0
1569,0,0,5.340651738,0,0
1570,0,0,2.067256142,0,75.17295061
1571,0,0,0.190630794,0,21.06470268
1572,0,0,0,3.926107048,0
1573,7.531928345,0,0,0,0
1574,0,0,1.044746319,0,0
1575,0,0,0,0,0
1576,0,0,0,0,0
1577,0,0,0,0,0
1578,0,0,0.71726454,0,0
1579,0,0,0,0,0
1580,0,0,0,0,0
1581,0,0,0,0,0
1582,0,0,1.554168816,0,0
1583,0,0,0,0,2.339311719
1584,0,0,0,0,0
1585,0,0,0,0,0
1586,0,0,0.198297094,0,19.82970944
1587,0,0,0,4.247899953,0
1588,0,0,3.820145026,4.989577176,7.796214338
1589,0,0,4.100790371,0,8.725085895
1590,0,0,0,0,0
1591,0,0,0,0,0
1592,0,0,0.891871956,0,0
1593,0,0,0,0,0
1594,0,0,0,0,0
1595,0,0,21.62569778,0,77.93044244
1596,0,0,0,0,0
1597,0,0,12.9866981,0,0
1598,0,0,0,7.863595185,0
1599,0,0,0,0,0
1600,0,0,0,0,0
1601,2.953824584,0,7.160786869,17.90196717,0
1602,0,0,0,0,0
1603,0,0,0,0,0
1604,0,0,0,4.457770497,0
1605,0,0,0,0,0
1606,0,0,0,0,0
1607,0,0,2.200285513,0,0
1608,0,0,0,0,0
1609,0,0,0,0,0
1610,0,0,0,0,0
1611,0,0,0.086109864,0,0
1612,0,0,0.178611673,0,0
1613,0,0,0,0,0
1614,0,0,0,0,4.192799804
1615,0,0,0,0,0
1616,0,0,0,0,17.3522218
1617,0,0,0,0,1.910220559
1618,0,0,0.383713261,0,0
1619,0,0,4.975595028,0,17.56092363
1620,0,0,0,5.384818986,0
1621,0,0,0,0.143470819,1.304280169
1622,0,0,0,0,0
1623,0,0,0,0,55.57629605
1624,0,0,0.03796509,0,0
1625,0,0,0,0,0
1626,0,0,0,0,0
1627,34.43604022,0,13.61043494,73.29957133,39.10950282
1628,0,0,0,5.909983557,0
1629,0,0,0,0,0
1630,0,0,0,0,0
1631,0,0,0,0,0
1632,0,0,0,0,0
1633,0,0,0,0,0
1634,0,0,0,0,0
1635,0,0,0,0,0
1636,0,0,0,0,0
1637,0,0,0,0,14.75085563
1638,0,0,0.139639681,0,0
1639,76.06930186,0,0.760693019,0,76.06930186
1640,0,0,0.195986432,0,0
1641,0,0,0.252429298,0,0
1642,0,0,0,0,0
1643,0,0,0,0,0
1644,0,0,0,0,0
1645,0,0,0,0,0
1646,0,0,0.824783305,0,0
1647,0,0,0,9.102768296,9.102768296
1648,0,0,1.980107662,0,0
1649,0,0,0.354269501,0,0
1650,0,0,27.80143641,0,53.98337167
1651,0,0,0,0,6.018186845
1652,0,0,0,0,0
1653,19.95817125,0,0,0,26.26075164
1654,0,0,0,0,27.90603901
1655,0,0,0.388782896,38.87828965,0
1656,0,0,0,0,0
1657,0,0,0.185033142,0,0
1658,0,0,0,2.920977628,0
1659,0,0,0,0,0
1660,0,0,0.959702256,0,0
1661,0,0,0,0,2.718651621
1662,0,0,0,0,0
1663,0,0,0,0,0
1664,0,0,0,0,5.053699426
1665,0,0,1.013863526,4.393408614,0
1666,0,0,9.399901382,0,0
1667,0,0,0,0,0
1668,0,0,0,0,0
1669,0,0,0,0,0
1670,0,0,0.892497522,0,0
1671,0,0,0.80034789,0,0
1672,0,0,0,0,0
1673,0,0,0,0,0
1674,0,0,0,0,3.498051111
1675,0,0,0.01194201,0,0
1676,0,0,0,0,0
1677,0,0,0,19.90940276,19.90940276
1678,0,0,0,0,3.142161444
1679,0,0,0,0,0
1680,0,0,1.437446739,0,0
1681,0,0,0,0,0
1682,0,0,0,0,0
1683,0,0,3.265602917,0,0
1684,0,0,1.433551799,0,0
1685,0,0,0,0,9.31907252
1686,0,0,0,0,0
1687,0,0,0,0,19.74078103
1688,0,0,0,0,0
1689,0,0,0.382365765,0,0
1690,0,0,0,0,0
1691,0,0,0,0,0
1692,0,0,0,0,0
1693,34.78634349,0.349611492,19.92785507,0,0
1694,0,0,0,0,0
1695,0,0,0.176730922,0,0
1696,0,0,0,0,0
1697,0,0,0.244514583,36.67718745,0
1698,0,0,0,0,0
1699,0,0,0,0,0.048846281
1700,0,0,0,0,6.473090771
1701,0,0,0,0,0
1702,0,0,0,0,0
1703,0,0,26.51218818,0,0
1704,0,0,0,16.58943333,16.58943333
1705,0,0,0,0,114.9841615
1706,0,0,0,6.624108805,0
1707,0,0,0.430560634,0,0
1708,0,0,0,0,0
1709,0,0,0,0,0
1710,0,0,0,0,0
1711,0,0,0,0,0
1712,0,0,0.697702867,0,0
1713,0,0,0,0,0
1714,0,0,0,0,0
1715,0,0,0,0,0
1716,0,0,0,0,0
1717,0,0,0.530174409,0,15.14784026
1718,0,0.085733284,0,0,0
1719,0,0,0,0,0
1720,0,0,0,0,0
1721,0,0,0,0,0
1722,0,0,0,0,2.177513351
1723,0,0,0,3.481556361,0
1724,0,0,0,0,0
1725,0,0,1.759977154,0,0
1726,0,0,0,9.240757609,0
1727,0,0,0,11.3960567,0
1728,0,0,0.681275009,0,0
1729,0,0,0.02296519,0,2.296518967
1730,0,0,9.584834872,0,0
1731,0,0,1.438428286,0,0
1732,0,0,0,0,0
1733,0,0,0,5.15472567,0
1734,0,0,0.440729123,0,0
1735,0,0,0,0,0
1736,0,0,18.96805685,0,0
1737,0,0,0,0,0
1738,0,0,0.191663601,0,0
1739,0,0,0,0,0
1740,0,0,0,0,8.468307359
1741,0,0,0,0,1.656121703
1742,0,0,0,0,0
1743,0,0,0,0,0
1744,0,0,0,0,0
1745,0,0,0,0,0
1746,0,0,0,0,0
1747,0,0,0,0,0
1748,0,0,0,0,0
1749,0,0,0,0,0
1750,0,0,1.407468006,0,20.10668579
1751,43.3616729,0,32.91480121,0,0
1752,0,0,0,0,7.105460809
1753,0,0,0,0,0
1754,0,0,0,0,0
1755,0,0,0,0,0
1756,0,0,0,0,18.36824209
1757,0,0,0,2.786413395,0
1758,0,0,0,0,0
1759,0,0,0,0,0
1760,0,0,0,0,7.449060346
1761,0,0,0,0,0
1762,0,0,0,0,14.52027619
1763,0,0,0,0,0
1764,0,0,0.288342932,0,0
1765,0,0,0,0.592748791,0
1766,0,0,0,0,0
1767,0,0,0,0,6.747449398
1768,0,0,0.090992086,0,9.099208592
1769,0,0,0,0.16239289,0
1770,0,0,0,0,0
1771,0,0,0,0,0
1772,0,0,0,0,0
1773,55.95879913,0.279793996,29.37836954,0,55.95879913
1774,0,0,0,15.26897158,0
1775,0,0,0,0,0
1776,0,0,0,0,0
1777,0,0,3.000602071,0,0
1778,0,0,0,0,0
1779,0,0,1.006498655,0,0
1780,0,0,0,0.678357292,0
1781,0,0,0,0,0
1782,0,0,0,0,16.83121724
1783,0,0,0,0,0
1784,0,0,0,0,66.73118556
1785,0,0,4.327351463,0,11.09577298
1786,0,0,1.132458611,0,17.88092544
1787,0,0,1.890542958,0,0
1788,0,0,0,0,9.37194245
1789,0,0,0,1.569300687,4.803981694
1790,0,0,0,0,0
1791,0,0,1.840497974,0,61.34993246
1792,0,0,0.378114907,0,0
1793,0,0,0,0,0
1794,0,0,1.48664832,0,6.326163064
1795,0,0,0,1.692941059,0
1796,0,0,0,0,0
1797,0,0,0,0,0
1798,0,0,0,0,0
1799,0,0,0,0,0
1800,0,0,6.053361418,0,0
1801,0,0,0,23.77186003,0
1802,0,0,0,0,0
1803,0,0,6.640398955,0,0
1804,0,0,0,0,0
1805,66.08891977,0,0.330444599,0,0
1806,0,0,0,0,8.873962362
1807,0,0,0,0,0
1808,0,4.102554431,4.901753346,0,5.327992768
1809,0,0,0,0,0
1810,0,0,10.21211525,37.13496454,0
1811,0,0,0,0,0
1812,0,0,0,0,0
1813,0,0,0,0,0
1814,0,0,0,0,0
1815,0,0,0.276405845,0,0
1816,0,0,0,0,0
1817,0,0,0,0,0
1818,0,0,1.027403201,0,0
1819,0,0,0,0,0
1820,0,0,0,0,0
1821,0,0,0,0,0
1822,0,0,0.188849551,0,0
1823,0,0,0,0,3.559938006
1824,0,0,0,0,0
1825,0,0,0,0,0
1826,0,0,0.095142977,0,0
1827,0,0,0,0,0
1828,0,0,0.475501059,0,32.80957307
1829,0,0,0,0,4.198376999
1830,0,0,0,0,0
1831,0,0,0,0,0
1832,0,0,0,0,0
1833,1.913838943,0,0,0,6.379463142
1834,0,0,0,0,0
1835,0,0,0,35.49583814,0
1836,0,0,0,19.41046369,0
1837,0,0,1.885247724,6.35476761,6.35476761
1838,0,0,0,0,8.662658444
1839,0,0,0,0,0
1840,0,0,0,0,0
1841,0,0,0.197942992,0,9.89714962
1842,0,0,0,0,12.33088337
1843,0,0,0,0,0
1844,0,0,0,0,0
1845,0,0,0,0,0
1846,0,0,0,0,0
1847,0,0,0,0,0
1848,0,0,1.056160202,5.333609023,0
1849,0,0,0,0,0
1850,0,0,0,0,0
1851,0,0,21.30531494,0,0
1852,0,0,0,0,0
1853,0,0,0.079253969,0,0
1854,0,0,0,0,0
1855,0,0,0,0,0
1856,0,0,0,0,0
1857,0,0,0,0,0
1858,0,0,0,0,0
1859,0,0,0,0,7.237828694
1860,0,0,0,0,8.424237534
1861,0,0,39.42449966,0,0
1862,0,0,0.524234754,0,0
1863,0,0,0,0,0
1864,0,0,0,0,0
1865,0,0,0,0,0
1866,0,0,0.094981423,0,18.23643325
1867,0,0,0,3.678357447,3.678357447
1868,0,0,0.093320958,0,0
1869,0,0,0,6.834042589,6.834042589
1870,0,0,0,0,0
1871,0,0,0,0,0
1872,0,0,0,0,0
1873,0,0,0,0,35.70749987
1874,0,0,0,0,0
1875,0,0,0,0,4.029510169
1876,0,0,0,0,57.57020492
1877,0,0,0,0,0
1878,0,0,0,0,0
