FID_Fresno_fields,TNC,Krat,Kitfox,Corridors,CPAD
965,0,0,0,0,5.092512236
966,0,0,0,0,0
967,0,0,0,0,0
968,0,0,0,0,0
969,0,0,0,0,0
970,0,0,0,0,0
971,0,0,0,0,0
972,0,0,0,0,0
973,0,0,0.160591245,0,0
974,0,0,0,0,6.001191089
975,0,0,1.167058466,0,0
976,0,0,0,0,5.402870819
977,0,0,0,0,0
978,0,0,0,0,0
979,0,0,0,0,0
980,0,0,0,0,0
981,0,0,1.749357409,0,0
982,0,0,0,0,0
983,0,0,0,0,0
984,0,0,0,0,0
985,1.111686618,0,0,13.89608273,0
986,0,0,2.429856832,0,17.05162689
987,0,0,0,0,9.219407451
988,0,0,0,0,0
989,0,0,0,0,9.86185039
990,0,0,0,0,1.826956889
991,0,0,0,52.81909858,52.81909858
992,0,0,0,0,2.135850283
993,0,0,0,10.70502598,0
994,0,0,0,0,0
995,0,0,0,0,0.99135711
996,0,0,0,0,0
997,0,0,0,0,0
998,0,0,0,0,0
999,0,0,0,0,2.743110214
1000,0,0,0,4.034476308,4.558730291
1001,0,0,0,0,0
1002,0,0,0,0,0
1003,0,0,0,0,0
1004,0,0,0.565788846,0,0
1005,0,0,0,0,0
1006,0,0,0,0,0
1007,0,0,0.679071457,0,0
1008,0,0.764231129,1.018974839,0,152.8462258
1009,0,0,0,0,0
1010,0,0,0,0,15.69209549
1011,0,0,0,0,0
1012,0,0,0,0,0
1013,0,0.461340424,0,21.45232971,0
1014,0,0,0,0,18.05902363
1015,0,0,0,0,0
1016,0,0,0,0,0
1017,5.709249652,0.076123329,2.854624826,0,0
1018,0,0,0,0,0
1019,0,0,0,0,9.574482108
1020,0,0,0,0,0
1021,0,0,1.215461258,0,0
1022,0,0,4.678040724,0,0
1023,0,0,0.423288878,0,0
1024,0,0,1.08184689,0,0
1025,0,0,0,0,0
1026,0,0,0,0,0
1027,0,0,0,0,0
1028,0,0,0,0,8.683023343
1029,0,0,2.118568727,0,0
1030,0,0,0,0,0
1031,0,0,0,0,0
1032,1.259031154,0,0,2.587050316,2.587050316
1033,0,0,0,0,0
1034,0,0,0,0,0
1035,0,0,0,0,0
1036,0,0,0,0,0
1037,0,0,0,0,0
1038,0,0,0,0,0
1039,0,0,0,0,0
1040,0,0.366602846,0.366602846,0,0
1041,0,0,0,0,0
1042,0,0,0,0,0
1043,0,0,0,0,0
1044,0,0,0,0,0
1045,0,0,0.220542709,0,0
1046,0,0,0,0,0
1047,0,0,0,0,0
1048,0,0,0,0,0
1049,0,0,0,0,0
1050,0,0,0,0,2.396238446
1051,0,0,0,0,0
1052,0,0,0,0,0
1053,0,0,0,0,0
1054,0,0,0,0,0
1055,0,0,0,0,0
1056,0,0,0,0,1.849002574
1057,0,0,3.707911338,0,0
1058,0,0,0.084399276,0,0
1059,0,0,0,0,0
1060,0,0,0,0,0
1061,0,0,0,0,35.65952109
1062,0,0,0,0,0
1063,0,0,0,0,0
1064,0,0,0,0,77.2403011
1065,0,0,0,0,30.62960997
1066,0,0,0,0,0
1067,0,0,0,0,0
1068,0,4.682259927,8.695625578,0,0
1069,0,0,10.34031713,0,0
1070,0,0,0,0,0
1071,0,0,0,0,0
1072,0,0,0,0,301.3510439
1073,0,0,3.916081574,0,0
1074,0,0,0,0,17.67725698
1075,0,0,0,0,0
1076,0,0,0,0,17.96987844
1077,0,0,0,0,0
1078,0,0.684958298,1.369916597,0,20.71998853
1079,0,1.508099169,1.131074376,0,0
1080,0,0,0,0,0
1081,0,0,1.50935294,0,0
1082,0,0,0,0,0
1083,0,0,0,0,1.996651252
1084,0,0,0,0,0
1085,0,0.580370538,0,116.0741077,37.14371445
1086,0,0,0,0,0
1087,0,0,0,0,0
1088,0,0,0,0,9.99494482
1089,0,0,0,0,34.89666192
1090,0,0,0,0,0
1091,0,0,0,0,0
1092,0,0,0,0,0
1093,0,0,0,0,14.6041611
1094,0,0,0,0,0
1095,0,0,0,0,0
1096,0,0,2.469763178,0,0
1097,0,0,0,0,0
1098,0,0.199528262,0.399056524,0,19.95282622
1099,0,0,0,0,8.228176229
1100,0,0,0,0,0
1101,0,0,0,0,0
1102,0,0,0,0,0
1103,0,0,0,0,0
1104,0,0,0.263587878,0,4.792506878
1105,0,0,0,0,1.622463783
1106,0,0,0,0,0
1107,0,0,0,0,0
1108,0,8.086238519,16.73663321,0,75.22082343
1109,0,3.322848991,7.65699985,0,0
1110,0,0,0,0,0
1111,0,0,0,0,0
1112,0,0,0,0,7.605111602
1113,0,0,0,0,0
1114,0,0,5.181173775,0,0
1115,0,0,0,0,18.64349059
1116,0,0.829511042,0,0,0
1117,0,0,0,0,128.2933181
1118,0,0,0,0,0
1119,0,0,0,0,0
1120,0,0,0,0,0
1121,0,0,0.262039202,0,0
1122,0,0,0.372856615,0,0
1123,0,0,0,0,0
1124,0,0,0,0,0
1125,24.4345896,0,0.456247524,0,0
1126,0,0,0,0,77.69782788
1127,0,0,0,0,75.4377368
1128,0,0.131020698,0.262041396,0,0
1129,0,0,0,0,0
1130,0,0,0,0,0
1131,0,0,0,0,0
1132,0,0,0,0,0
1133,0,0,0,0,0
1134,0,0,0,0,0
1135,0,0,0,0,0
1136,0,0,0,70.26828292,0
1137,0,0,0,0,0
1138,0,0,0,0,0
1139,9.058673928,0,0,0,0
1140,0,0,0,0,0
1141,0,0,0,0,0
1142,0,0,0,36.80991664,0
1143,0,1.173356625,0,0,0
1144,0,0,10.28984155,0,0
1145,0,0,0,0,0
1146,0,0,0,0,0
1147,0,0,0,0,1.278276156
1148,0,0,0,0,3.374351734
1149,0,0,0,0,26.44806261
1150,0,10.72141619,19.9112015,0,0
1151,0,0,0.063616378,0,0
1152,0,0,0,0,0
1153,0,0,0,0,0
1154,0,0,0,0,6.532662127
1155,0,0,0,0,0
1156,0,0,0,0,2.057824843
1157,0,0,0,0,0
1158,0,0,13.5240247,0,0
1159,0,0,0,0,2.937769146
1160,0,0,0,0,64.67916991
1161,0,0,9.458851093,0,0
1162,0,0,0,0,0
1163,0,0,0,0,0
1164,0,0,0,0,0
1165,0,8.808114652,16.76383111,28.41327307,28.41327307
1166,0,0,0,0,0
1167,0,0,0,0,10.13819195
1168,0,0,0,0,0
1169,0.649295706,0,0,0,0
1170,0,0,0,0,0
1171,0,0,0,0,0
1172,0,0,0,0,11.2777574
1173,0,0,0,0,0
1174,0,24.20985692,33.52134036,0,0
1175,0,0,0,0,0
1176,0,0,0.963231333,0,0
1177,0,0,0,0,0
1178,0,0,0,0,0
1179,0,0,0,0,5.893995189
1180,0,0,0,0,0
1181,0,3.341553366,7.197191865,0,0
1182,0,0,0,24.06082634,0
1183,0,0,0,0,0
1184,0,0,0,0,4.941311477
1185,0,0,0,0,0
1186,0,0,0,0,0
1187,0.653856622,0,3.748777968,0,8.718088298
1188,0,0,0,0,0
1189,0,0,0,0,0
1190,0,0,0,0,4.0695682
1191,0,0,0,0,0
1192,0,0,0,0,0
1193,0,0,0,0,0
1194,0,0,0,0,0
1195,0,0,0,0,6.451044383
1196,0,0,0,0,0
1197,0,0,0,0,0
1198,0,0,0,0,0
1199,0,0,0,0,0
1200,0,0,0,0,12.17749772
1201,0,2.979365424,51.14577311,0,0
1202,0,0,8.107856176,0,0
1203,0,0,0,0,0
1204,0,0,0,0,0
1205,0,0,0,0,0
1206,0,0,0,0,0
1207,0,0,0,0,23.48243692
1208,0,0,0,0,0
1209,0,0,0.064860975,0,0
1210,0,0,0,0,0
1211,0,0,0,0,20.15411414
1212,0,0.277864318,0.602039357,0,18.5242879
1213,0,0,3.451750818,0,0
1214,9.627287076,0,2.824004209,0,77.01829661
1215,0,0,0,0,70.50528673
1216,0,0,0,0,0
1217,0,0,0,0,0
1218,0,0,0,0,0
1219,0,0,0,0,0
1220,0,0,0,0,5.948130582
1221,0,0,0.360861224,0,0
1222,0,0,0,0,0
1223,0,0,0,0,72.71608355
1224,0,0,0,0,54.30026909
1225,0,0,0,0,0
1226,0,0.554517844,1.386294609,0,0
1227,0,0,0,0,0
1228,0,0,0,0,3.871223814
1229,0,0,0,0,16.60468733
1230,0,0,0,0,0
1231,0,0,0,1.611808144,0
1232,0,0,2.677452314,0,5.949894031
1233,0,0,0,0,0
1234,0,0,0,0,0
1235,0,0,0,0,12.01172195
1236,0,0,0.762812645,0,0
1237,0,0,0,0,0
1238,0,0,0,0,75.41959592
1239,0,0,0,0,0
1240,0,0,0,0,3.844517952
1241,0,0,0,0,0
1242,0,0,0,0,0.026550097
1243,0,0,0,0,0
1244,0,0,0.561641588,112.3283177,0
1245,0,0,0,13.95506089,0
1246,0,0,0,0,0
1247,0,16.59710018,1.532040017,0,0
1248,0,0,0,0,1.219133335
1249,0,0,0,0,0
1250,0,0,0.164283793,0,32.85675851
1251,0,0,0,0,0
1252,0,0,0,0,0
1253,0,0,0,0,0
1254,0,0,0,0,3.176190587
1255,0,0,0,0,0
1256,0,1.743203648,19.75630801,11.62135765,0
1257,0,0,0,0,0
1258,0,0,0,0,0
1259,0,0,0,0,0
1260,0,0.620041764,1.860125292,0,25.21503173
1261,0,0,0,0,0
1262,25.51884252,1.115577815,0,27.88944538,0
1263,0,0,0,0,0
1264,0,0,0,0,0
1265,0,0,0,0,2.492990854
1266,0,0,0,0,0
1267,0,0,0,0,0
1268,0,0,0,0,0
1269,0,0,19.44087646,0,0
1270,0,0,0,0,12.52880736
1271,0,0,0,0,0
1272,0,0,0,0,0
1273,0,0,0,4.052346099,0
1274,0,0,0,0,2.058227593
1275,0,8.985038778,17.97007756,0,0
1276,0,0,0,0,6.656916665
1277,0,0,0,0,0
1278,0,0,0,0,0
1279,0,0,0,35.81390999,0
1280,0,0,0,0,0
1281,0,0,0,0,0
1282,0,0,0,0,0
1283,0,0,0,0,0
1284,0,0,0,0,0
1285,0.083044042,0,0.207610105,0,16.60880843
1286,0,0,0,0,0
1287,0,0,0,0,0
1288,0,0,0,0,0
1289,0,0,0,0,0
1290,0,0,0,0,0
1291,0,0,0,0,0
1292,0,0,0,0,0
1293,0,0,0,7.269149113,15.5767481
1294,0,0,2.078234576,0,0
1295,0,0,0,0,0
1296,0,0,1.498167808,0,0
1297,0,0,0,0,0
1298,0,0,0,0,68.1642717
1299,0,0,0,0,0
1300,0,0,0,1.110977862,0
1301,0,0,0,0,0
1302,0,0,0,0,0
1303,0,0,0,0,0
1304,0,0,0,0,0
1305,0,0,0,0,11.86453995
1306,0,0,0,0,0
1307,0,1.205926579,33.16298093,0,0
1308,0,0,0,0,0
1309,0,0,0,120.363923,55.9692242
1310,0,0,0,0,0
1311,0,0,0,0,1.464245986
1312,0,0,0,0,0
1313,3.692278683,0.184613934,0.295382295,3.692278683,3.692278683
1314,0,0,0,0,3.616743119
1315,0,0,0.042672367,0,0
1316,0,0,0,0,0
1317,0,0,0,0,0
1318,0,0,0,0,9.754630151
1319,0,0,0,0,40.96245575
1320,0,0.481703221,0.192681288,0,0
1321,0,0,0,0,0
1322,0,0,0,0,0
1323,0,0,0,0,0
1324,0,0,0.593904197,0,0
1325,0.774510318,0,0,0,3.098041273
1326,0,0,0,0,44.19289045
1327,0,0.748511629,1.247519381,0,0
1328,0,0,0,0,0
1329,0,0,0,0,0
1330,0,0,0,0,0
1331,0,0,0,0,0
1332,0,0,0,0,3.064631694
1333,0,0,0,0,0
1334,0,0,0,0,0
1335,0,0,0,0,0
1336,0,0,0,0,66.60813876
1337,0,0,0,0,0
1338,0,0,0,0,5.687962721
1339,0,0,0,0,0
1340,0,0,0,0,0
1341,0,28.98106328,37.81675331,0,106.0282803
1342,0,0,0,0,0
1343,1.792223546,0,0,0,4.371276941
1344,0,0,0,0,0
1345,0,0,0,0,0
1346,0,0,0,0,0
1347,0,0,0,0,0.937421742
1348,0,0.247837321,26.76643066,0,0
1349,0,0,0,0,0
1350,0,0,0,0,3.029739565
1351,0,0,0,0,0
1352,0,0,0,0,48.57701604
1353,0,0,0,0,17.53290257
1354,0,0,1.394350381,0,0
1355,0,0,0,0,0
1356,0,0,0,0,0
1357,0,0,0,0,0
1358,0,0,0,0,0
1359,0,0,0,3.192823474,0
1360,0,0,0,0,0
1361,0,0,0.573926558,0,0
1362,0,0,1.433118588,0,55.41391875
1363,0,0,0,0,35.463365
1364,0,0,0,0,0
1365,0,0,0,148.8936403,0
1366,0,0,0,0,76.03538067
1367,0,23.86368418,44.4732296,0,433.8851669
1368,0,0,0,0,3.832784031
1369,0,0,0,0,0
1370,0,0,0,0,77.59311653
1371,0,0,15.47055457,0,0
1372,0,0,0,0,0
1373,0,0.334456091,0.167228046,33.44560912,21.85113129
1374,0,0,0,0,0
1375,0,0,0,0,0
1376,0,114.3126266,210.7639053,0,0
1377,0,0,2.854069448,0,76.10851861
1378,0,8.342888594,10.59414425,0,79.45608185
1379,0,0,0,0.121103131,6.337730545
1380,0,0,0,17.34447111,0
1381,0,0,0,0,0
1382,0,0,0,0,0
1383,0,0,0,0,0
1384,0,0,0,0,0
1385,0,0,0.093347582,0,0
1386,0,0,0,0,0
1387,0,0,0,0,0
1388,0,0,13.65938642,0,0
1389,0,0,0,52.2745008,0
1390,0,0,0,0,0
1391,0,0,0,0,0
1392,0,0,0,3.782988325,0
1393,0,0,0,0,0
1394,0,0,35.72884815,0,0
1395,0,0,0,0,0
1396,0,0,0,0,152.4852764
1397,0,0,0,0,4.236858624
1398,0,0,0,0,5.294045272
1399,0,0,0,11.00060967,0
1400,0,0,0,0,0
1401,0,0,0,12.42406456,0
1402,0,0,0,0,0
1403,0,0,0.617844886,0,0
1404,0,0,0,0,0
1405,0,0,0,0,29.39708925
1406,0,0,0,0,0
1407,0,0,0,0,0
1408,0,0,0,0,7.367884471
1409,0,0,0,0,0
1410,0,0,0,0,0
1411,0,0,0,0,24.93261967
1412,0,0,0.084992234,0,0
1413,0,0,0,0,0
1414,0,0,0,0,6.251853455
1415,0,0,0,0,8.921261005
1416,0,0,0.359635576,0,35.96355762
1417,0,0,0,0,0
1418,0,0,0,0,270.3938744
1419,0,0,16.77037843,0,0
1420,0,0,0,0,0
1421,0,0,0,11.11765592,0
1422,0,0,0,0,34.47978789
1423,0,0,0,0,0
1424,0,0,0,0,0
1425,0,0,0,0,0
1426,0,0.897691491,17.05613833,55.05841144,59.84609939
1427,0,0,0,0,0
1428,0,0,0,0,0
1429,0,0,0,0,4.84670031
1430,0,0,16.62765785,0,0
1431,0,0,0,0,1.320019403
1432,0,0,0,0,0
1433,0,0,0,0,36.50564272
1434,0,0,0,0,0
1435,0,0,0,0,0
1436,0,0,0,0,52.13583415
1437,0,0,0,0,0
1438,0,0,0.960033463,8.727576934,0
1439,0,0,0,0,0
1440,0,0,0,0,0
1441,0,0,0,0,0
1442,0,0,0,0,0
1443,0.163954275,0.819771374,1.065702786,4.098856869,4.098856869
1444,0,0,0,0,0
1445,0,0,0,67.36054436,0
1446,0,0,0,0,0
1447,0,0,0,0,0
1448,0,0,0,0,0
1449,0,0,0.438609581,0,0
1450,0,0,0,0,0
1451,0,0,0,0,0
1452,0,0,0,0,0
1453,12.42271242,0,0.575125575,0,0
1454,0,0,0,0,0
1455,0,0,0,0,8.137902356
1456,0,0,0,0,0
1457,0,0,0.224754154,0,0
1458,0,0,0,0,0
1459,0,0,1.493157995,0,0
1460,0,1.782822357,47.69049804,0,0
1461,0,0,0,0,0
1462,0,0,31.35237736,0,0
1463,0,0,0.259639271,0,0
1464,0,0,0.183461249,0,3.335659065
1465,0,0,0,0,0
1466,0,0,0,1.509112799,0
1467,0,0,0,0,1.641444077
1468,0,0,0,0,0
1469,0,0,0,0,0
1470,0,0,0,0,37.86999812
1471,0,0,0,0,0
1472,0,0,0,0,0
1473,0,0,0,0,38.80515722
1474,0,0,0,0,0.107730911
1475,0,0,0,0,0
1476,0,0,7.435312924,0,0
1477,0,0,0,0,50.6356674
1478,5.887889943,1.531808766,0,14.8713101,0
1479,0,0,0.363480255,0,0
1480,0,0,25.85696836,0,0
1481,0,0,0,7.242906239,0
1482,0,0,0,0,19.15036174
1483,0,0,0,0,0
1484,21.91179858,0.377789631,0,75.55792615,0
1485,0,0,15.06940016,0,23.11616724
1486,0,0,0,0,0
1487,0,0,0,0,0
1488,0,0,0,0,0
1489,15.46074042,0,0,70.27609281,0
1490,0,0,0,0,0
1491,0,0,0,0,0
1492,0,0,0,0,0
1493,0,0,0,0,0
1494,0,0,0,0,27.13589685
1495,0,0,0,0,0
1496,0,0,0,0,0
1497,0,0,0.698390574,0,0
1498,0,0,0,0,1.791534379
1499,0,0,0,0,0
1500,0,0,0,0,8.346217608
1501,0,0,0,0,0
1502,0,2.217924479,6.653773438,0,0
1503,0,0,0,0,0
1504,0,0,0,0,0
1505,6.76816631,0,0,0,0
1506,0,7.39141146,11.89053148,0,0
1507,0,0,0,0,0
1508,0,0,0,0,0
1509,0,0,0,0,21.92896855
1510,0,0,0,0,0
1511,0,0,0,0,1.868124747
1512,0,1.617471502,2.11515504,0,24.88417695
1513,0,0,0,0,0
1514,0,0,0,0,76.16429638
1515,0,0,0,0,0
1516,0,0,0,0,0
1517,0,0,0,0,0
1518,0,0,0,0,0
1519,0,0,0,0,0
1520,0,0,0,0,38.09426463
1521,0,0,0,0,0
1522,0,0,0,0,0
1523,0,0,0,0,8.411818539
1524,0,0,0,0,12.03806389
1525,0,0,0,0,17.66381115
1526,0,0,0,0,0
1527,0,0,0,0,69.57656243
1528,0,0,0,0,0
1529,0,0,0,0,2.150695817
1530,0,0,0,0,0
1531,0,0,0.379471287,0,0
1532,0,0,0,0,0
1533,0,0,0.643593222,0,0
1534,0,0,0,0,2.046781713
1535,0,0,1.885566944,0,0
1536,0,0,0,0,33.97574048
1537,0,0,0,0,0
1538,0,0,0,0,2.711885498
1539,0,0,0.653587291,0,0
1540,0,0,0,0,0
1541,0,0,0,0,2.625539099
1542,0,0,0,0,12.43709975
1543,0,0,0,0,0
1544,0,0,0,0,0
1545,0,0.589627279,0.589627279,98.66429794,0
1546,0,0,0,0,0
1547,0,4.114011427,7.431762578,13.2710046,13.2710046
1548,0,0,0,0,0
1549,0,0,0,0,10.98103205
1550,74.65957144,1.493191429,30.11269381,0,74.65957144
1551,0,0,1.898552871,7.302126426,7.302126426
1552,0,0,0,0,0
1553,0,0,0,0,0
1554,0,0,0,0,0
1555,0,0,0,0,0
1556,0,0,2.917563973,0,0
1557,0,0,0,0,0
1558,0,0,0,0,0
1559,0,0,0,0,0
1560,0,0,0,0,0
1561,0,0,0,151.4888764,0
1562,0,0,0,0,0
1563,0,0,0,0,0
1564,0,0,0,0,3.51354954
1565,0,0,0,0,7.698620502
1566,0,0,0,0,0
1567,0,0,29.94587449,0,0
1568,0,0,0,0,0
1569,0,0,0,0,0
1570,0,0,0,0,35.35952458
1571,0,0,0,0,0
1572,0,0,0,0,0
1573,0.764210915,0.042456162,0,3.905966901,0
1574,0,0,0,0,0
1575,0,0,0.340926386,0,0
1576,0,0,0.042849437,0,0
1577,0,0,0,0,0
1578,0,0,0,0,0
1579,0,0,0.241248977,0,0
1580,0,0,0,0,0
1581,0,0,0,0,10.33434607
1582,0,0.240904193,0,48.18083866,48.18083866
1583,0,0,0,0,0
1584,82.50250772,2.661371217,4.435618694,19.51672226,0
1585,0,0,0,0,8.800604324
1586,0,0,0,0,0
1587,0,0,3.805947836,0,0
1588,0,0,0,0,0
1589,0,0.717301472,0.89662684,31.91991551,71.7301472
1590,0,0,0,0,0
1591,0,0,0,0,0
1592,0,0,0,0,0
1593,0,0,0,0,0
1594,0,0,0,0,0
1595,0,0,0,0,0
1596,0,0,0,0,16.3486302
1597,0,0,0,0,0
1598,0,0,0,0,0
1599,0,0,0,0,0
1600,0,0,0,0,0
1601,0,0,0,0,0
1602,0,0,0,3.338619664,0
1603,0,0,0,9.663750985,13.27783672
1604,0,0,0,0,0
1605,0,0,0,0,65.79723703
1606,0,0.195872156,5.974100744,0,0
1607,0,0,0,0,0
1608,0,0,0,0,0
1609,0,0,0,0,0
1610,0,0.698754501,0,0,46.58363339
1611,0,0,0,0,0
1612,0,0,0,0,0
1613,0,0,0,0,13.85763115
1614,0,0,0,0,0
1615,0,0,0,0,16.64895409
1616,0,0,0,0,44.82791198
1617,0,0,0,22.92198922,73.94190071
1618,3.051362116,0,0,0,3.051362116
1619,0,0,0,0,0
1620,0,0,0,0,0
1621,9.104544602,0,0,0,10.19165441
1622,0,0,0,0,0
1623,0,0,0,0,24.43229348
1624,0,0,0,0,0
1625,0,0,0,0,0
1626,0,1.029519197,2.212371041,0,0
1627,0,0,0,0,0
1628,0,0,0,0,0
1629,0,0,0,0,0
1630,0,0,0,0,26.30598214
1631,0,0,0,0,0
1632,0,0,0,0,0
1633,0,0,0,0,0
1634,0,0,0,0,3.105671642
1635,0,0,0,0,0
1636,0,0,0,0,0
1637,0,0,2.470198917,0,0
1638,0,0,0,0,0
1639,0,0,0,0,0
1640,0,0,0,0,0
1641,0,0,0,0,0
1642,0,0,0,0,0
1643,0,0,0,0,0
1644,0,0,0.252132275,0,0
1645,0,0,0,0,12.52966287
1646,0.472984077,0,7.56774523,0,0
1647,0,0,0,0,0
1648,0,0,0,0,23.26304128
1649,0,0,0,0,0
1650,0,0,0,0,0
1651,0,0.246935717,0,0,0
1652,0,0,0,0,0
1653,0,0,0,0,9.655586087
1654,0,0,0,0,0
1655,0,0,0,0,36.49961557
1656,0,0,0,0,0
1657,0,0,0,0,0
1658,0,0,0,0,19.26988557
1659,0,0,0,0,0
1660,0,0,0,0,8.051925356
1661,0,0,0,0,0
1662,0,0,0,0,0
1663,0,0,0,0,0
1664,0,0,0,0,0
1665,0,0,0,30.1228484,0
1666,0,0.803371425,0,0,0
1667,0,0,0,0,45.72189181
1668,0,0,0,0,0
1669,0,0,0,0,1.956949293
1670,0,0,0,0,0
1671,0,0,0,0,0
1672,0,0,0,0,0
1673,0,0,0,0,0
1674,0,0,0,0,0
1675,0,0,1.838688377,7.454142067,0
1676,0,14.22143917,23.36379292,0,139.4208947
1677,0,0,0,0,0
1678,0,0,0,0,0
1679,0,1.355377209,0.903584806,0,90.35848063
1680,0,0,0,0,6.714888187
1681,0,0,0,0,0
1682,0,0,3.95851548,0,0
1683,0,0,0,0,77.34930554
1684,0,0,0,0,0
1685,0,0,0,0,4.37206561
1686,0,0,0,0,0
1687,0,0,0.653931613,0,0
1688,0,0,0,0,0
1689,0,0,0,0,0
1690,0,0,0,0,0
1691,0,0.235214236,0,0,0
1692,0,0,0,0,6.850081064
1693,0,0,0,0,0
1694,0,0.630108331,1.575270827,0,0
1695,0,0,0,0,0
1696,0,0,0,0,0
1697,0,0,0,0,0
1698,0,0,0,0,0
1699,0,0,0,0,0
1700,0,0,0,0,0
1701,0,0,0,4.925460474,0
1702,0,0,0,0,1.493026128
1703,0,0,0,0,7.790930513
1704,0,0,19.91301034,2.275772611,35.08482775
1705,0,0,0,0,0
1706,0,0,0,0,0
1707,0,0,0,0,0
1708,0,0,0,0,0
1709,0,0,0.432045087,0,0
1710,0,0,0,0,0
1711,0,0,0,0,0
1712,0,0,0,0,0
1713,0,0,0,0,0
1714,0,0.183698743,1.653288689,0,0
1715,0,0,0,0,65.78019451
1716,0,0,0,0,0
1717,0,0,0,0,0
1718,0,0,0,0,11.21729311
1719,0,0,0,0,0
1720,0,0,0,0,0
1721,0,0,0,0,6.199430919
1722,0,0,0,5.942259823,0
1723,0,0,0,0,0
1724,0,0,0,0,0
1725,0,0,0,0,0
1726,0,0,0,0,0
1727,0,0,0,0,0
1728,0,0,0,0,0
1729,0,0,0,0,0
1730,0,0,0.717208512,0,0
1731,0,0,0,0,0
1732,2.321850664,0.773950221,1.285310189,0,16.5846476
1733,0,0,0,0,3.279337043
1734,0,0,0,0,0
1735,0,0,0,0,0
1736,0,0,0,0,0
1737,0,6.728764069,13.95595511,0,73.26876431
1738,0,1.171609418,4.100632965,0,0
1739,0,0,7.134332731,0,16.59147147
1740,0,0,0,0,0
1741,0,0,0,0,0
1742,0,0,0,0,177.4763707
1743,0,0,0,0,0
1744,0,10.0431469,18.79871086,0,16.99609475
1745,0,0,0,23.30454722,23.30454722
1746,0,0,0,0,0
1747,0,0,0,0,0
1748,0,0,0,0,14.16881269
1749,0,0,0,0,0
1750,0,0,3.228491386,0,7.174425302
1751,0,0,0,0,0
1752,0,0,0,0,0
1753,0,0,0.166276953,0,5.542565103
1754,0,3.261759348,8.450921947,0,0
1755,0,0,0,0,0
1756,0,0,0,0,0
1757,0,0,0,0,0
1758,0,0,0,0,0
1759,0,0,0,0,0
1760,0,0,0,0,0
1761,0,2.931688081,6.596298183,0,73.29220203
1762,0,0,0.767907284,0,25.59690948
1763,0,0,0,0,0
1764,0,0,0,0,0
1765,0,0,0,0,37.19985782
1766,0,0,0,0,0
1767,0,0,0,0,0
1768,0,0,0,0,0
1769,0,0,5.793081837,0,0
1770,0,0,0,0,0
1771,0,0,0,0,3.657384987
1772,0,0,0,7.216936213,7.216936213
1773,0,0,0,0,0
1774,0,0,0,0,91.82570382
1775,0,0,0,0,0
1776,0,0,0,0,16.55945176
1777,0,0,0.345122379,0,0
1778,0,0,0,0,0
1779,0,0,0,0,0
1780,0,0,0,0,0
1781,0,0,0,0,0
1782,0,12.81724659,18.00517974,0,37.23104963
1783,0,0,0,0,0
1784,0,0,0,0,8.541367299
1785,0,0,0.093338586,0,0
1786,0,0,0,0,0.510717856
1787,0,0,0,0,0
1788,0,0,0,0,26.00860106
1789,0,0,0.061118992,0,0
1790,0,0,0,0,0
1791,0,0,0,0,0
1792,0,0,0,2.205541144,0
1793,0,0,0,0,0
1794,0,0,0,0,0
1795,0,0,0,0,141.9304449
1796,0,0,7.2412585,0,36.2062925
1797,0,0,0,0,0
1798,0,0,0,0,0
1799,0,0,0,0,0
1800,0,0,0.240188424,0,0
1801,0,0,0,0,0
1802,0,0,0,0,0
1803,0,0,0,0,0
1804,0,0,1.545755406,0,0
1805,0,0,0.787520812,0,0
1806,0,0,0,0,35.15437649
1807,0,0,0,0,0.942190375
1808,2.260530693,0.242199717,0,48.43994342,0
1809,0,0,0,0,0
1810,0,0,0,0,74.20486512
1811,0,0,0,0,33.0581531
1812,0,0,0.049917997,0,0
1813,0,0,0,0,0
1814,0,0,0,0,0
1815,0,0,0,0,0
1816,0,0,0,0,0
1817,0,0,0,0,0
1818,0,0,0,0,23.264261
1819,0,0,0,0,0
1820,0,0,0,0,0
1821,0,0,0,5.530455136,0
1822,0,0,0,0,0
1823,0,0,0,0,0
1824,0,0,0,0,0
1825,0,0,0,0,0
1826,0,0,0,0,0
1827,0,0,0,0,0
1828,0,0,0,0,0
1829,0,0,0.189953655,0,16.33601436
1830,0,0,5.785388131,0,0
1831,0,0,0,0,0
1832,0,0,0,0,0
1833,0,0,0,0,0
1834,0,0,0.18504753,1.824039934,1.268897346
1835,0,0,0,74.47532139,0
1836,0,0,0,0,0
1837,0,0,0,0,0
1838,0,1.206662684,0,0,0
1839,0,0,0,0,0
1840,0,0,0,0,0
1841,0,0,0,0,0
1842,0,0,0,0,0
1843,0,0,0,0,30.99100879
1844,0,0,0,0,12.1653888
1845,0,0,0,0,0
1846,0,0,0,0,0
1847,0,0,0,0,11.16302145
1848,0,0,0,0,0
1849,0,0,0,0,39.63081316
1850,0,0,0,0,0
1851,0,0,0,0,0
1852,0,0,0,0,76.72138507
1853,0,0,0,0,0
1854,0,0,0,0,0
1855,0,0,0,0,0
1856,0,0,0,0,0
1857,0,0,0,0,0
1858,0,0,0,0,0
1859,0,0,0,0,38.2016198
1860,0,0,0,1.351132367,0
1861,0,0,0,0,0
1862,0,0,0,0,0
1863,6.369013193,0,0.111737074,0,22.34741471
1864,0,0,0,0,36.99269892
1865,0,2.722542022,0,60.80343848,0
1866,0,0,0,0,0
1867,0,0,0,0,0
